label,text,source,category
0,So can collect ur laptop?,original_sms_spam,legitimate
0,Gud mrng dear hav a nice day,original_sms_spam,legitimate
0,What time do u get out?,original_sms_spam,legitimate
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,original_sms_spam,legitimate
0,Hey morning what you come to ask:-) pa...,original_sms_spam,legitimate
0,I didn't get the second half of that message,original_sms_spam,legitimate
0,Tell me something. Thats okay.,original_sms_spam,legitimate
0,So i'm doing a list of buyers.,original_sms_spam,legitimate
0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",original_sms_spam,legitimate
0,I love your ass! Do you enjoy doggy style? :),original_sms_spam,legitimate
0,Okie but i scared u say i fat... Then u dun wan me already...,original_sms_spam,legitimate
1,You are now under DIGITAL ARREST. Do not move from your location. Our officers are watching you via your phone camera. Any attempt to contact family will result in immediate physical arrest. This is an automated message from RBI Fraud Prevention Cell. Your Aadhaar card has been misused in 9 cybercrime cases. Press 1 to speak to an officer immediately.,synthetic_scam,digital_arrest
0,There are no other charges after transfer charges and you can withdraw anyhow you like,original_sms_spam,legitimate
0,K. I will sent it again,original_sms_spam,legitimate
0,That's one of the issues but california is okay. No snow so its manageable,original_sms_spam,legitimate
0,Speaking of does he have any cash yet?,original_sms_spam,legitimate
0,"Aight that'll work, thanks",original_sms_spam,legitimate
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,original_sms_spam,legitimate
0,Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,original_sms_spam,legitimate
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",original_sms_spam,legitimate
1,You are being kept in digital custody as per new cyber law Section 43A. Our DCP from RBI Fraud Prevention Cell is present. The hearing will happen in 2 hours via video call.,synthetic_scam,digital_arrest
0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,original_sms_spam,legitimate
0,"Transaction alert: Rs 10,00,000 debited from your Canara Bank account. Available balance: Rs 96,707. If not done by you call 1800-165-8415.",synthetic_ham,legitimate
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),original_sms_spam,legitimate
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",original_sms_spam,legitimate
0,Hi! Your Swiggy order from Dominos is on its way. Track here: [link],synthetic_ham,legitimate
0,Thanx but my birthday is over already.,original_sms_spam,legitimate
0,"Some friends want me to drive em someplace, probably take a while",original_sms_spam,legitimate
0,So lets make it saturday or monday as per convenience.,original_sms_spam,legitimate
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",original_sms_spam,legitimate
0,Come to medical college at 7pm ......forward it da,original_sms_spam,legitimate
1,This is TRAI head office. Your mobile number will be disconnected in 2 hours due to illegal usage. Press 9 to speak to our cyber crime officer immediately.,synthetic_scam,digital_arrest
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,original_sms_spam,sms_spam
1,"[OFFICIAL NOTICE - RBI Fraud Prevention Cell] Your mobile number ending 8908 has been flagged. Report to cyber crime portal within 2 hours or warrant will be served. Case ID: ED/PMLA/125 Sir aap ghabraiye mat. Main aapki help karna chahta hoon. Lekin pehle Rs 5,00,000 compliance amount dena hoga RBI account mein. Refund ho jayega 24 ghante mein.",synthetic_scam,digital_arrest
0,Printer is cool. I mean groovy. Wine is groovying,original_sms_spam,legitimate
0,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,original_sms_spam,legitimate
1,We have detected suspicious login attempts from your IP address linked to child trafficking network. Supreme Court of India Cyber Cell is monitoring this call. Cooperate immediately.,synthetic_scam,digital_arrest
0,Howz pain?hope u r fine..,original_sms_spam,legitimate
0,Yup i thk so until e shop closes lor.,original_sms_spam,legitimate
0,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",original_sms_spam,legitimate
0,"Your electricity bill for March is Rs 3,00,000. Last date of payment is 18/2/2024.",synthetic_ham,legitimate
0,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then... ,original_sms_spam,legitimate
0,3 pa but not selected.,original_sms_spam,legitimate
0,U wake up already? Thanx 4 e tau sar piah it's quite nice.,original_sms_spam,legitimate
0,Lil fever:) now fine:),original_sms_spam,legitimate
0,Hi my email address has changed now it is ,original_sms_spam,legitimate
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
0,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",original_sms_spam,legitimate
0,"Its ok, called mom instead have fun",original_sms_spam,legitimate
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,original_sms_spam,legitimate
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,original_sms_spam,sms_spam
0,Water logging in desert. Geoenvironmental implications.,original_sms_spam,legitimate
0,Ok... Let u noe when i leave my house.,original_sms_spam,legitimate
0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,original_sms_spam,legitimate
0,Wake me up at  &lt;#&gt;  am morning:),original_sms_spam,legitimate
0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair. ,original_sms_spam,legitimate
0,"Sorry battery died, yeah I'm here",original_sms_spam,legitimate
0,Now thats going to ruin your thesis!,original_sms_spam,legitimate
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,original_sms_spam,sms_spam
0,Oh k.i think most of wi and nz players unsold.,original_sms_spam,legitimate
0,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",original_sms_spam,legitimate
0,Where can download clear movies. Dvd copies.,original_sms_spam,legitimate
0,No dear i was sleeping :-P,original_sms_spam,legitimate
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,original_sms_spam,legitimate
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,original_sms_spam,legitimate
0,Sent me de webadres for geting salary slip,original_sms_spam,legitimate
1,"Aapke bank account se Rs 4,00,000 suspicious transactions hain. Yeh money laundering case hai. Court ne summons issue kiya hai. Abhi verify karo. I am escalating your case to Joint Director level. Once it goes to JD, even I cannot help you. Decide now — cooperate or face 7 years imprisonment under PMLA.",synthetic_scam,digital_arrest
0,Yeah I'll try to scrounge something up,original_sms_spam,legitimate
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,original_sms_spam,sms_spam
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,original_sms_spam,sms_spam
0,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? ,original_sms_spam,legitimate
1,The FIR against you has already been filed. The only way to avoid physical arrest is to complete this verification process. Our officer will guide you step by step.,synthetic_scam,digital_arrest
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,original_sms_spam,legitimate
1,"You cannot disconnect this call. Doing so will result in a non-bailable warrant being issued and your family members will also be arrested. Stay on the line. Aap ek bahut serious case mein involve hain. TRAI ne aapke khilaf warrant issue kiya hai. Abhi is call ko disconnect mat karo, warna hamare officer aapko arrest karenge.",synthetic_scam,digital_arrest
0,Now? I'm going out 4 dinner soon..,original_sms_spam,legitimate
0,I'm stuck in da middle of da row on da right hand side of da lt... ,original_sms_spam,legitimate
0,Moji just informed me that you saved our lives. Thanks.,original_sms_spam,legitimate
1,This is an official communication from Ministry of Home Affairs. Your Aadhaar has been used in 12 fraud cases across India. Respond immediately: [LINK],synthetic_scam,digital_arrest
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
0,Now only i reached home. . . I am very tired now. . I will come tomorro,original_sms_spam,legitimate
0,Haf u eaten? Wat time u wan me 2 come?,original_sms_spam,legitimate
0,Where r we meeting?,original_sms_spam,legitimate
0,Went to pay rent. So i had to go to the bank to authorise the payment.,original_sms_spam,legitimate
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,original_sms_spam,legitimate
1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",original_sms_spam,sms_spam
0,Aight well keep me informed,original_sms_spam,legitimate
0,"Mah b, I'll pick it up tomorrow",original_sms_spam,legitimate
0,o turns out i had stereo love on mi phone under the unknown album.,original_sms_spam,legitimate
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,original_sms_spam,sms_spam
0,So what did the bank say about the money?,original_sms_spam,legitimate
0,"We're all getting worried over here, derek and taylor have already assumed the worst",original_sms_spam,legitimate
0,Howz that persons story,original_sms_spam,legitimate
0,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,original_sms_spam,legitimate
0,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,original_sms_spam,legitimate
1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",original_sms_spam,sms_spam
0,Go where n buy? Juz buy when we get there lar.,original_sms_spam,legitimate
0,Somebody should go to andros and steal ice,original_sms_spam,legitimate
1,You cannot disconnect this call. Doing so will result in a non-bailable warrant being issued and your family members will also be arrested. Stay on the line.,synthetic_scam,digital_arrest
0,He needs to stop going to bed and make with the fucking dealing,original_sms_spam,legitimate
0,I will lick up every drop :) are you ready to use your mouth as well?,original_sms_spam,legitimate
0,So no messages. Had food?,original_sms_spam,legitimate
1,"Sir as a goodwill gesture Joint Director Das is helping you avoid arrest. Pay Rs 2,50,000 as personal guarantee. Give it to our officer who will come to your home.",synthetic_scam,digital_arrest
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,original_sms_spam,sms_spam
0,"G says you never answer your texts, confirm/deny",original_sms_spam,legitimate
0,OTP for login to DigiLocker is 515461. Do not share with anyone. Valid for 5 minutes.,synthetic_ham,legitimate
0,How would my ip address test that considering my computer isn't a minecraft server,original_sms_spam,legitimate
0,Your appointment with Dr. Singh is confirmed for 11/1/2024 at 22:00. Please carry your reports.,synthetic_ham,legitimate
0,If i said anything wrong sorry de:-),original_sms_spam,legitimate
0,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,original_sms_spam,legitimate
0,"Aight fuck it, I'll get it later",original_sms_spam,legitimate
0,K actually can you guys meet me at the sunoco on howard? It should be right on the way,original_sms_spam,legitimate
0,Sorry that was my uncle. I.ll keep in touch,original_sms_spam,legitimate
0,Ok. Me watching tv too.,original_sms_spam,legitimate
0,"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",original_sms_spam,legitimate
0,Then she buying today? ÌÏ no need to c meh...,original_sms_spam,legitimate
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!,original_sms_spam,legitimate
0,Really dun bluff me leh... U sleep early too. Nite...,original_sms_spam,legitimate
0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,original_sms_spam,legitimate
0,What class of  &lt;#&gt;  reunion?,original_sms_spam,legitimate
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,original_sms_spam,sms_spam
0,OTP for login to DigiLocker is 759251. Do not share with anyone. Valid for 5 minutes.,synthetic_ham,legitimate
0,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",original_sms_spam,legitimate
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",original_sms_spam,legitimate
0,"K, I'll work something out",original_sms_spam,legitimate
0,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,original_sms_spam,legitimate
0,Like a personal sized or what,original_sms_spam,legitimate
0,"Ya, told..she was asking wats matter?",original_sms_spam,legitimate
0,LMAO where's your fish memory when I need it?,original_sms_spam,legitimate
0,Just wait till end of march when el nino gets himself. Oh.,original_sms_spam,legitimate
0,Ok c Ì_ then.,original_sms_spam,legitimate
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,original_sms_spam,legitimate
0,It is a good thing I'm now getting the connection to bw,original_sms_spam,legitimate
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,original_sms_spam,legitimate
0,No messages on her phone. I'm holding it now,original_sms_spam,legitimate
1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,original_sms_spam,sms_spam
0,"Why is that, princess? I bet the brothas are all chasing you!",original_sms_spam,legitimate
0,Hi:)did you asked to waheeda fathima about leave?,original_sms_spam,legitimate
0,Dad went out oredi... ,original_sms_spam,legitimate
1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,original_sms_spam,sms_spam
0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),original_sms_spam,legitimate
1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",original_sms_spam,sms_spam
0,You all ready for * big day tomorrow?,original_sms_spam,legitimate
0,Dont gimme that lip caveboy,original_sms_spam,legitimate
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",original_sms_spam,legitimate
0,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",original_sms_spam,legitimate
0,I'm done oredi...,original_sms_spam,legitimate
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,original_sms_spam,legitimate
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",original_sms_spam,legitimate
0,Wif my family booking tour package.,original_sms_spam,legitimate
1,You have 1 new voicemail. Please call 08719181503,original_sms_spam,sms_spam
0,No no. I will check all rooms befor activities,original_sms_spam,legitimate
0,Your IRCTC ticket PNR 3834784237 is confirmed. Train departs at 15:15 from Bangalore.,synthetic_ham,legitimate
1,This call is being recorded by CBI. You are under observation. Do not move. Do not call police — we ARE the police. Stay on WhatsApp for verification.,synthetic_scam,digital_arrest
0,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),original_sms_spam,legitimate
0,Hi :)finally i completed the course:),original_sms_spam,legitimate
1,Our face recognition system has confirmed your identity. You are officially under Section 91 CrPC digital arrest. We will transfer your case to local police if you disconnect.,synthetic_scam,digital_arrest
0,Of course. I guess god's just got me on hold right now.,original_sms_spam,legitimate
0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,original_sms_spam,legitimate
0,Id onluy matters when getting on from offcampus,original_sms_spam,legitimate
0,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,original_sms_spam,legitimate
1,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,original_sms_spam,sms_spam
0,No it will reach by 9 only. She telling she will be there. I dont know,original_sms_spam,legitimate
0,I am on the way to tirupur.,original_sms_spam,legitimate
0,Take some small dose tablet for fever,original_sms_spam,legitimate
0,No. She's currently in scotland for that.,original_sms_spam,legitimate
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",original_sms_spam,legitimate
0,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,original_sms_spam,legitimate
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",original_sms_spam,sms_spam
0,Are you willing to go for aptitude class.,original_sms_spam,legitimate
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,original_sms_spam,legitimate
0,"Garbage bags, eggs, jam, bread, hannaford wheat chex",original_sms_spam,legitimate
0,Can Ì_ call me at 10:10 to make sure dat i've woken up...,original_sms_spam,legitimate
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",original_sms_spam,legitimate
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,original_sms_spam,legitimate
0,So i asked how's anthony. Dad. And your bf,original_sms_spam,legitimate
0,"Cool, text me when you head out",original_sms_spam,legitimate
0,Yo im right by yo work,original_sms_spam,legitimate
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,original_sms_spam,legitimate
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",original_sms_spam,legitimate
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,original_sms_spam,sms_spam
1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",original_sms_spam,sms_spam
0,Haha... They cant what... At the most tmr forfeit... haha so how?,original_sms_spam,legitimate
0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,original_sms_spam,legitimate
1,"Your family members' Aadhaar cards are also being investigated. If you do not cooperate in next 30 minutes, they will also receive summons. Think about your family.",synthetic_scam,digital_arrest
0,ÌÏ no home work to do meh... ,original_sms_spam,legitimate
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",original_sms_spam,legitimate
0,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",original_sms_spam,legitimate
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,original_sms_spam,legitimate
0,"THATåÕS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONåÕT WORRY.C U L8TR HUN!LOVE Yaxxx",original_sms_spam,legitimate
0,"Hi, this is Gupta calling from Reliance Jio. We wanted to follow up on your insurance renewal.",synthetic_ham,legitimate
0,Lol well don't do it without me. We could have a big sale together.,original_sms_spam,legitimate
0,Tmr timin still da same wat cos i got lesson until 6...,original_sms_spam,legitimate
0,"Dear customer, your Canara Bank account statement for February is now available. Login to net banking to view.",synthetic_ham,legitimate
0,"Oh yes, why is it like torture watching england?",original_sms_spam,legitimate
1,You cannot disconnect this call. Doing so will result in a non-bailable warrant being issued and your family members will also be arrested. Stay on the line.,synthetic_scam,digital_arrest
0,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),original_sms_spam,legitimate
0,These won't do. Have to move on to morphine,original_sms_spam,legitimate
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,original_sms_spam,legitimate
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",original_sms_spam,legitimate
0,I'm ok. Will do my part tomorrow,original_sms_spam,legitimate
0,Dear good morning how you feeling dear,original_sms_spam,legitimate
0,You unbelievable faglord,original_sms_spam,legitimate
0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,original_sms_spam,legitimate
1,"Madam, I understand you are scared but this is the procedure. You must keep your camera on and not speak to anyone. This is for your own protection during the verification.",synthetic_scam,digital_arrest
0,I thought slide is enough.,original_sms_spam,legitimate
0,Ok that's great thanx a lot.,original_sms_spam,legitimate
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,original_sms_spam,legitimate
0,Sorry i missed your call. Can you please call back.,original_sms_spam,legitimate
0,Ard 515 like dat. Y?,original_sms_spam,legitimate
1,"The court has decided that you may pay a surety amount of Rs 15,00,000 to avoid custody. This is completely legal and will be refunded once you are cleared.",synthetic_scam,digital_arrest
0,"Haha... Sounds crazy, dunno can tahan anot...",original_sms_spam,legitimate
0,Or ill be a little closer like at the bus stop on the same street,original_sms_spam,legitimate
0,ARE YOU IN TOWN? THIS IS V. IMPORTANT,original_sms_spam,legitimate
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",original_sms_spam,sms_spam
1,This is Mumbai Cyber Crime Branch. We have CCTV footage and call records linking you to an online fraud gang. This is an official summons under Section 41 CrPC.,synthetic_scam,digital_arrest
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,original_sms_spam,sms_spam
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",original_sms_spam,legitimate
0,Good morning princess! Have a great day!,original_sms_spam,legitimate
0,How much did ur hdd casing cost.,original_sms_spam,legitimate
1,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",original_sms_spam,sms_spam
1,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,original_sms_spam,sms_spam
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,original_sms_spam,legitimate
0,Oh k k:)but he is not a big hitter.anyway good,original_sms_spam,legitimate
0,Hey check it da. I have listed da.,original_sms_spam,legitimate
0,Really good:)dhanush rocks once again:),original_sms_spam,legitimate
1,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,original_sms_spam,sms_spam
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,original_sms_spam,legitimate
0,"Aldrine, rakhesh ex RTM here.pls call.urgent.",original_sms_spam,legitimate
0,Guess he wants alone time. We could just show up and watch when they do..,original_sms_spam,legitimate
0,Any way where are you and what doing.,original_sms_spam,legitimate
0,Congratulations! Your loan application has been approved. Disbursement in 2-3 working days.,synthetic_ham,legitimate
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,original_sms_spam,sms_spam
0,"Nah man, my car is meant to be crammed full of people",original_sms_spam,legitimate
0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,original_sms_spam,legitimate
0,I'll text you when I drop x off,original_sms_spam,legitimate
0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),original_sms_spam,legitimate
0,Cancel cheyyamo?and get some money back?,original_sms_spam,legitimate
0,Will you be here for food,original_sms_spam,legitimate
0,I love to cuddle! I want to hold you in my strong arms right now...,original_sms_spam,legitimate
0,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,original_sms_spam,legitimate
0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,original_sms_spam,legitimate
1,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,original_sms_spam,sms_spam
0,I have no money 4 steve mate! !,original_sms_spam,legitimate
1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,original_sms_spam,sms_spam
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,original_sms_spam,legitimate
1,You are being kept in digital custody as per new cyber law Section 43A. Our DCP from ED is present. The hearing will happen in 2 hours via video call.,synthetic_scam,digital_arrest
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,original_sms_spam,sms_spam
0,Except theres a chick with huge boobs.,original_sms_spam,legitimate
1,PRIVATE! Your 2003 Account Statement for 078,original_sms_spam,sms_spam
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,original_sms_spam,legitimate
0,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",original_sms_spam,legitimate
0,I just saw ron burgundy captaining a party boat so yeah,original_sms_spam,legitimate
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,original_sms_spam,legitimate
0,Hey we can go jazz power yoga hip hop kb and yogasana ,original_sms_spam,legitimate
1,This call is being recorded by CBI. You are under observation. Do not move. Do not call police — we ARE the police. Stay on Google Meet for verification.,synthetic_scam,digital_arrest
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,original_sms_spam,legitimate
0,My sister going to earn more than me da.,original_sms_spam,legitimate
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",original_sms_spam,legitimate
0,"Yup, no need. I'll jus wait 4 e rain 2 stop.",original_sms_spam,legitimate
0,Ill call you evening ill some ideas.,original_sms_spam,legitimate
0,I love working from home :),original_sms_spam,legitimate
0,Ranjith cal drpd Deeraj and deepak 5min hold,original_sms_spam,legitimate
0,You will be in the place of that man,original_sms_spam,legitimate
0,Can you just come in for a sec? There's somebody here I want you to see,original_sms_spam,legitimate
1,This is an automated message from Cyber Crime Branch. Your Aadhaar card has been misused in 5 cybercrime cases. Press 1 to speak to an officer immediately. Main Senior Inspector Rao bol raha hoon Ministry of Home Affairs se. Aapko digital arrest kiya ja raha hai. Camera band mat karo. Ghar se bahar mat niklo.,synthetic_scam,digital_arrest
